pos,มีบริการทั้งหมด 4บริการ ครับ ชอบเป็นพิเศษก็คือบริการหลังการขายโดยการรับประกันงานซ่อมถึงหนึ่งปีหรือสองหมื่นกิโลเมตร ทำให้มั่นใจในการบริการหลังการขายที่มีทีมช่างที่มีคุณภาพคอยดูแลและตรวจสอบให้ลูกค้า ทำให้รถนิสสันของเราเหมือนใหม่อยู่ตลอดเวลาครับ #NissanTH #NISSANSERVICE
neu,ฟอร์ดเรนเจอร์mcน่าใช้ปะครับ
neg,ผมขอแชร์ในส่วนของ mazda 3 sky และ 2 sky ครับ ตัววัดมันเชื่อถือได้98%เลยผมว่า คลาดเคลื่อนไปนิสเดียส คือมันหลอกว่าขับได้มากกว่าประมาณ0.3 km /L ครับ ผมวัดเอง เติมกลับ ดก็บผลมา3ปี ได้ประมาณนี้เลย จอมันโชว์ว่าๆได้18.3 km/L จริงๆมันได้ประมาณ18.0km/L งี้ครับ ค่อนข้างเชื่อถือได้เลย ตัวคำนวณมัน
neu,ตัดสินใจจะไปเอา Accord hybrid tech 1.86 ล. แต่ไปลองtest drive BMW 330e .... สรุปเพิ่มเงิน 8 ส. เอา 330e top + BSI 5 ปี ครับ 😂😂
neu,คำถามคือ CP จะใช้รถตัวเองมั้ย เพราะการขนส่งนี่ใช้น้ำมันเยอะมาก กระบะ MG ถูกออกแบบมาให้ใหญ่ อืดและกินน้ำมัน เน้นอ็อปชั่นอำนวยความสะดวกคนขับ ถ้า CP ต้องจ่ายค่าน้ำมันเพิ่มขึ้น 20% โดยความสบายของคนขับรถเพิ่ม ผมว่าเค้าไม่เอา ใช้ Revo หรือ Dmax ตัวล่างดีกว่า ต้นทุนรถสูงกว่าแต่ซ่อมบำรุงน้อยกว่าและประหยัดน้ำมันกว่า
neu,จริงๆก็ถือว่าแพ้ honda แหละครับ มันรวมยังได้แค่ 24xx คัน เฉือน ซิตี้ ไปไม่กี่คัน เพราะ honda ยังมี แบ็กเป็น jazz ด้วย
pos,สนใจ นิสสัน นาวาร่า 2018my vl ศูนย์ไหนมีรถมั่งครับกรุงเทพ/ปริมณฑล
q,ถ้า มิว เซเว่น มีโปรไหมครับ ถ้าจะเทิรนรถเก่าisuzu hilander3.0
neu,D max all new Hi เท่าไหร่ครับ
neu,งงว่าทำไม Revo ดาวน์น้อยกว่าเก๋ง
neu,เออ รอ แอคคอร์ด ตัวใหม่ จบ
neg,มีแววว่าจะไม่ได้ไปนิสสัน...
neu,🌈🌨 ล้างจริงแล้วจ้าาาาาาาาา🌨🌈 🧚🏼‍♀️🧚🏼‍♀️เห็นจริง เปียกจริง โชว์จริง นิสสันเท่านั้น🤭‼️ 👐🏻 งานมี 22-24 มีนาคม 16:00 เป็นต้นไป‼️ ณ ตลาดนัดวัดศรีฯ⛱🤟🏼👩🏻‍🌾 สอบถามโทร.038-203333 ☎️
pos,ผมชอบมาสด้าcx3ครับสวยดีแต่ตอนนี้ขับแจ้ส
neg,Vios กะล๊อคอัตโนมัติเลย. ถ้าลืมกุญแจในรถงานเข้าเลย.
neu,นิสสันมารชราคา?
neg,"คุณยังไม่เข้าใจประเด็น ประเด็นคือ Nissan March, Almera, Sylphy, Pulsar, Juke, Livina , Mitsubishi Mirage, Attrage และ Suzuki Swift Ciaz ต่างก็ใช้ Jatco CVT 7 เช่นเดียวกับที่ใช้ใน All new Suzuki Swift ในเมื่อ All new Suzuki เปลี่ยนน้ำมันเกียร์ทุก 2 หมื่น กม. นั่นก็หมายความว่ารถยนต์ทุกรุ่นในเมืองไทยที่ใช้เกียร์ Jatco CVT7 ก็ควรปรับเปลี่ยนระยะเปลี่ยนมาเป็น 2 หมื่นกม. เช่นกัน"
neu,ขอทราบราคา Nissan Juke ครับผม
neu,มีของ มาสด้า2 2017ไหม ราคา
neg,ยาริสไม่ได้หรูอะไรเลย ของเราปาเจโร่ป้ายแดงยังโดนสาดโครมๆ ดีที่แถวบ้านไม่มีใครเล่นแป้ง... ป้านี่ก็แปลก โดนน้ำทำเป็นโวยวาย ฝนตกทีไม่โวยวายฟ้าฝนหรอ งงใจ
neu,คอนเซปคล้ายๆกับ Nissan E-power
neu,ข้อ (D) รถ Hilux รุ่น Rocco เป็นรุ่นที่หายไป #HiluxRevoThailand
neg,โครตสวย สวยกว่าhonda อีก
neu,นาวาร่า ใช้จังหวะนี้ทำรุ่นใหม่ รุ่น ทนขวาน รวยเละ
neu,ตอบ ข้อ (D) รถHilux รุ่น Rocco เป็นรุ่นที่หายไป😊 #HiluxRevoThailand
neg,#Mazda3 #เช็ครถสตาร์ทไม่ติด
neu,ผมจอง Ford raptor ตั้งแต่ปลายปีที่เชียงราย คิดว่าคุ้มมั้ยครับครั้งแรกคิดว่าไม่เกิน1.5ล้านครับ
neu,ผมกำลังมอง เร็วๆๆ นี้ เช่น toyota Rush / mitsu Extender / ถ้าnissan Mica ที่ยกสูง ถ้าเข้ามาก็น่าสน
pos,นิสสันเอ็กเทล ราคาพิเศษ ภายในกว้าง เหมาะเดินทางไปเที่ยวกันทั้งครอบครัว ชอบมากๆ
neu,มาสด้า2
pos,นิสสัน รถแห่งครอบครัว ภายในกว้างขวาง มีหน้าจอที่แสดงสถานะต่างๆๆขณะขับขี่ ขัดเจน ขับขี่ปลอดภัย
pos,ชอบๆครับ Nissan X-trailกำลังอยากได้อยู่พอดีเลยครับจัดโปรราคาเบาๆให้แบบนี้ถูกใจเลยครับ
neu,ฟอร์ด ไม่เลียนแบบเกียร์ ทนๆของโตโยต้าบ้างหละครับ ขนาดอีซูซุ ยังเอาเกียร์โตโยต้าไปใช้เลย
pos,Nissan navara สวยดีชอบๆครับราคาก็ไม่แพงเกินไปคุ้มๆครับ
neg,สั่งจอง civic 1.5 rs ไป เดือนกว่าๆแล้ว ยังไม่มีวี่แววว่ารถจะมา 😭😭😭 เซลล์ก็บอกรถผลิตอยู่ ให้ รอ รอ รอ รอ
neu,มาตอนนี้ยังทันนะ รีโว่ นิสสันกับมาสด้า สู้ไม่ได้แน่
neu,รถยาริสแถมผ่อนเนี้ยน่ะรวย
pos,ถูกใจเลย กำลังมองหารถใหม่อยู่ ต้องไปชมสักหน่อย Hoda civic new Hatchback red ดูภายนอกก็สวยมากแล้วค่ะ ไปชมที่งานมอเตอร์สักหน่อย
neg,CX3 ถือว่ากินขาดทั้งสมรรถนะและช่วงล่าง กับคู่แข่งเซกเม้นเดียวกัน จะแพ้ตรงภายในห้องโดยสาร กับราคาอะไหล่ค่าบำรุงรักษา นี้แหละ
neu,Mazda 2 ดีเซล คับ
pos,สุดยอดครับโตโยต้า
neg,อเมร่า เทียน่า นาวาร่า ซิลฟี่ เหมือนกันหมด
neg,นอสเริ่มต้นจากศูนย์ค่ะ ซึ่งเป็นศูนย์โตโยต้า เพราะรถนอสมีปัญหาต้องถ่ายน้ำมันเครื่อง นอสรีบมาที่สุดแล้วค่ะ ทำเต็มที่แล้วจริงๆ
neu,สนใจค่ะนิสสันมาร์ชค่ะ
pos,พี่ก็เคยชอบ CX-3 นะ รู้สึกว่าขับได้ไกลกว่าหน่อยนึง
neg,เป็นประจำครับ ถ้าเป็นโตโยต้า ไม่ว่าเก่าหรือใหม่ ใจเย็นๆครับมันจะค่อยๆขึ้นเองครับ ถ้าไม่แน่ใจเวลาเติมน้ำมันควรสังเกตุเวลาเติมครับ ไม่ใช่จอดรถปุ๊บขว้าโทรศัพปั้บ แล้วมาว่าเค้าเอาเปรียบโน้น นี่ นั้น ครับ
neu,รุ่นนี้หรือเปล่าครับ Honda Pilot ใหญ่กว่า Crv มีขายในอเมริกาครับ จัดอยู่ในระดับเดียวกับ Mazda CX-9 ครับ
neu,"สวัสดีค่ะ คุณ สำหรับโคโลราโด รุ่น 2.5L VGT X-Cab LTZ Z71 ราคาเริ่มต้น 799,000 บาท ดาวน์ 25% เงินดาวน์ 199,750 บาท ผ่อนนาน 72 เดือน ผ่อนต่อเดือน 4,999 บาท เฉพาะงวดที่ 1-12 ส่วนงวดที่ 13-72 ผ่อนต่อเดือน 9,797 บาทค่ะ หากต้องการทราบราคาดาวน์และผ่อน พร้อมทั้งโปรโมชั่นเพิ่มเติม inbox มาหาเราได้เลยนะคะ ^_^"
q,มีข่าวรีโว่ร็อคโค่ ตัว 2.4L ไหมครับ ที้จะออกมาใหม่เดื่อนหน้า
neu,กิจกรรมสุดพิเศษ ISUZU MU-X DAY ณ อีซูซุ เมโทร สาขาราชพฤกษ์ 😆
neg,มาสด้ากับนิสสันพอครบ5ปีเครื่องพัง...ครัชพัง...เกียร์พัง...ขายทิ้งราคาก็ต่ำสุดไป...
neg,รถกระบะใน USA ออกแบบกระบะให้เป็นกระบะ แต่ในไทยค่ายญี่ปุ่น พยายามออกแบบกระบะให้เป็นเก๋ง ลองย้อนกลับไปดูโฆษณาเมื่อ 3-4 ปีที่แล้วสิครับ ขับนุ่มนิ่มสบายคล้ายรถเก๋ง ทำแนวหรูหรา ผิดกับฟอร์ด ที่ ออกแบบเรนเจอร์มาให้เป็นกระบะอย่างแท้จริง เป็นรถที่ไม่เคยสะอาดเวลาโฆษณา ไม่ลุยน้ำก็ลุยโคลน ไม่โคลนก็ทราย เละเทะ
neg,ดังเฉพาะรถวิ่งช้าช่วงรถติดครับ แต่อันนี้ของผมวีออสมันดังตั้งแต่แรกแล้วเลยไม่ได้ซีเรียสอะไร เดี๋ยวจะลองเปลี่ยนจานเบรคดู (ของผมใช้primo)
neg,รถผมHRV มีปัญหาตั้งแต่ออกรถ ช่วงล่างมีเสียงดัง ขับๆไปรถสั่นเป็นเจ้าเข้า เอาเข้า0ศูนย์มากกว่าขับ แจ้งอาการ ช่างที่ผมออกรถ(ศูนย์ทางไปถนนซ่อมสร้างเลี้ยวซ้ายทางไปหลังเมืองทองชื่อ0บ้าน...) บอกว่าผมหูดีไปเปล่า รู้ได้ไงว่าไม่ใช่เสียงทำงานของยางของโช็ค ตอบได้ห่วยแตกมาก ผมย้อนไปว่าผมไม่ได้มีรถคันแรกนะมีเป็นสิบคัน เบรคไม่อยู่ตั้งแต่ป้ายแดง ตอนนี้แอร์มีปัญหา เมื่อวานช่างhondaเอาเครื่องมือเทสเสียงมาจับโช็คคู่หน้าโช็คหน้าขวามีตั้งแต่ออกรถ ใครอยากซื้อรถ แล้วมาผ่อนแต่ขับไม่ได้บ้าง Hondaจะเอาไงก็บอกละกัน ผมไม่อยากฟ้อง เพราะฟ้องก็เสียเวลาเสียเงินทอง
neu,ในส่วนการบริการด้านการขาย ลูกค้าสามารถติดต่อศูนย์ตัวแทนจำหน่ายเอ็มจีใกล้บ้านได้เลยครับ จะมีเจ้าหน้าที่พร้อมให้คำแนะนำและบริการลูกค้าครับ เนื่องจากแต่ละศูนยือาจจะมีโปรโมชั่นแตกต่างกันครับ ขออภัยในความไม่สะดวกมา ณ ที่นี้ด้วยครับ :)
neu,ทำไมราคาเกือบพอๆ กับ Ford Everest เลยอ๊ะ
neu,สวย เรียบ หรู #NISSANNOTE #NOTEPERSONALIZATION
pos,นิสสันรุ่นนี้ความแรงของจริง190แรงม้าเข้าไปดูด่วน
pos,ชอบ Honda Civic เพราะมันคล่องตัวและกว้างเหมาะกับการใช้งาน Eveeve Eve แกไปดูกะชั้นนะ #ฮอนด้าที่รัก #EnjoyHondaThailand
neu,แล้ว MG5 ล่ะแอดมิน
neu,เคยบอกกับตัวเองว่าสักวันต้องมีเบ้นขับเปนของตัวเองให้ได้ ตอนนี้ได้ฟอจูนเนอแล้วต่อไป เบ้นเจอกัน
neu,นิสสันอันเมล่าขอรายละเอียดค่ะ
neu,มีความรู้สึกว่าอีกไม่นานจะได้ใช้ Accord หน้า + ท้ายแบบนี้ งง Honda ออกแบบงานดีไซน์ insight ดูลงตัวกว่า accord เฉย ทั้งๆที่ position ต่ำกว่า Accord อีก
neu,คำเตือน​ ก่อนซื้อฟอร์ดท่านควรเปิดใจรับเทคโนโลยีใหม่ๆ เรียนรู้​ไปกับการใช้รถ เพราะมันจะไม่ค่อยเหมือนคนอื่นเค้า
neu,ก็ไม่แปลกที่จะยืมดีไซน์มาสด้า ขนาด yaris ai ก็ mazda2
neg,ทำไมพอเวลา มีข่าวรถHonda ออกใหม่ ต้องมีคน มาระบาย มาบ่น เรื่องห่วยแบบนั้น แบบนี้ ทุกที ถ้าเป็นเรื่องจริง ก็น่าเห็นใจอยู่ แต่ควรไประบายที่ 0 เลยไหม ไปโวยวายที่ 0 บริการนุ้นเลย เอาให้ระเบิดไปเลย แต่...ถ้าเป็นเรื่องแต่งขึ้น เพื่อบัพค่ายนี้ ก็ขอให้เจริญลงๆๆ ทำกับใคร ขอให้ได้แบบนั้นกลับไป เพี้ยงง
neu,ฮอนด้าห้ามนานเเล้ว เพราะฮอนด้าคือรถหรู
pos,Nissan X-TRAIL โดดเด่นด้วยดีไซน์ ทั้งภายในและภายนอก สวยมากค่ะ
neg,ทำไมประเทศไทยไม่เป็นแบบนี้บ้าง อย่างเกียร์ฟอร์จูนเนอร์มีปัญหาไม่นุ่มนวลมันก็บอกว่าปกติ
q,ชอบรถmgมานานแล้วน่ารักมากค่ะ ขออนุญาติสอบถามค่ะ เปนรถไฮดรอริค หรือไฟฟ้าคะ ขอบคุณค่ะ
q,ลังเลว่าจะเอา civic hatchback หรือ mazda cx5 ใครรู้จักเซลหรือเพื่อนพ้องพี่น้องเป็นเซลช่วยข้าด้วยยย
pos,สุดยอดยนตกรรมที่ไร้ขีดจำกัด C-HR กับระบบไฮบริดใหม่ล่าสุดเจเนอเรชั่นที่ 4 ที่ได้รับการพัฒนาให้มีประสิทธิภาพสูงสุด ประหยัดน้ำมันถึง 24.4 กม.ลิตร แบตเตอรี่เก็บประจุไฟฟ้าได้ดีขึ้น ทนทาน และยืดอายุการใช้งานนานขึ้น พร้อมไร้ทุกข้อกังวล ด้วยการรับประกันแบตเตอรี่ 10 ปี และระบบไฮบริด 5 ปี และรับประกันมูลค่ารถ #TOYOTATHAILAND #TOYOTAPETRA #TOYOTAMOTORTHAILAND
pos,ใช่มิตซูเป็นครั้งแรก ไม่คิดเลยว่าจะใช้ดีมากๆคะ 2ปีแล้ว ที่ออกรถ ปาเจโร่ มา ใช้งานเยอะมาก ทั้งทัวร์บุญต่างจังหวัด ขึ้นลง กทม. ลพบุรี สุพรรณ และอีกหลายจังหวัด นั่งกันได้หลายคน ที่สำคัญดูแน่น แข็งแรง ขับสบาย และเคยยางรั่วกลางถนนแถว สระบุรีเลยคะ โทรเข้าศูนย์ ช่วยเหลือ มีช่างที่ใกล้ที่สุดมาเปลี่ยนยางให้คะ ไวมาก รู้สึกดีคะ และ กลับบ้านพาพ่อแม่ ไปเที่ยวตลอด ใช้ดีกว่าทุกคันที่เคยขับมาคะ ..... ความรู้สึกของตัวเองนะคะ
neu,Buzzy แบ้ว #toyotabuzz #MOTORSHOWยกมาที่นี่
neu,รีโว่ ระหว่าง โมปั๊ม กับ ใส่ปั๊มติ๊ก แบบไหนจบกว่าคับ
q,"ซูซูกิ อารีมิตร มหาสารคาม ถ้าดาว70,000จะส่งงวดเท่าไรค่ะกี่งวดค่ะ"
pos,มั่นใจเลือก มิตซูบิชิ เป็นเพื่อนคู่ใจตลอดทุกทริปไม่ว่าจะเหนือใต้ออกตก เธอก็อยู่ข้างกันเสมอ ประหยัดน้ำมันมาก คุ้มค่า จริงๆ ครั้งนี้ขอเจ้าหนูขาวนำโชคให้พี่ด้วยน้าาา พี่อยากไปMeet&Greet พี่ขุนเรือง เพี้ยงๆๆๆ😁😁😁😉😉 #Mitsubishi #Attrage
neu,เครื่องอีสุซุ ช่วงล่างมาสด้าOMG!
neu,ขอดูHONDA ACCORDหน่อยครับ
neu,ต้องดูของจริง เพราะ ผมเห็น honda accord ใหม่ ในรูปไม่สวย แต่ตัวจริง ใช้ได้
neg,กำลังงงว่า Yaris Hatchback สีเขียว มันไม่มีของขนาดนี้เลยหรอ ของขาดเว่อ
pos,ออกมาแบบนี้เหนื่อยครับสู้ civic ยากครับ แล้วเดี๋ยวต้องมาเจอ mazda 3 ใหม่อีก มาเหมือนตัว Kai concept เครื่อง sky x ที่ประหยัดเท่า ไฮบริดอีก
neu,MG3. ราคาเท่าไรครับ
q,มาสด้าจ่าย700เหรอคับ
neg,ซื้อรถ ford ranger ขับมา9เดือนตอนนี้ยังไม่ได้ป้ายขาว ของแถมก็ยังไม่ได้ จนตอนนี้ล้ออะไหล่โดนขโมยไปแล้ว ประกันไม่รู้ว่าซื้อให้หรือยัง มาถามที่ศูนย์เซลก็ลาออกไปแล้ว แล้วเอาเงินไปไม่ได้ดำเนินการอะไรให้ แบบนี้ใครรับผิดชอบคะ มาดามครับช่วยทีครับ สิวเล็กๆอุดตันแบบนี้เต็มหน้าเลย เรตินเอก็เอาไม่อยู่ ูเซอรินเอแอลจะหมดหลอดแล้วยังช่วยอะไรไม่ได้เลยอะครับ ผมควรใช้ตัวไหนดีครับ ล้างหน้าด้วย ฮิมารายา ใช้คลีนซิ่งของบีเฟสต้า และก็ยูเซอริน เอแอลยุครับ
neu,เตรียมขาย nissan leaf รถพลังงานไฟฟ้าในไทยปีนี้
neu,ขอทราบรายละเอียด จูค...กับนิสสันโน๊ตหน่อยคะ..
neu,เชฟโรเลตหายไปใหนระบบความปลอดภัยไกล้เคีนงฟอร์ดเเรงกว่าฟอร์ดเเล้วทำไมขาวไม่ได้อ่ะ
pos,สนใจมีวีออสผ่อนน้อยๆมีไหมค่ะ
pos,Cx3น่าจะมีรุ่นสามประตูเนาะ จะซื้อมาขับให้พวกอวยmgเค้าดูเล่นๆ
neu,แรงเต็มสมรรถนะให้พลังที่เหนือกว่าในทุกการขับขี่ด้วยเครื่องยนต์ 2.0 ลิตร 179 แรงม้า เกียร์ XTRONIC CVT พร้อมโหมดแมนนวล 7 สปีด ขับเคลื่อนสะดวกสบาย ปลอดภัยทุกการเดินทาง #NissanTH #XTRAIL #HybridSUVIntelligent
neu,"เชฟโรเลต แคปติวาทุกรุ่น รับส่วนลดสูงสุด 200,000.-* ตั้งแต่ 1 ม.ค.61 - 28 ก.พ. 61 ที่โชว์รูมเชฟโรเลตทั่วประเทศ รายละเอียดเพิ่มเติม โทร. 1734"
neu,"เข้ากลุ่ม มาสด้า 3 ใงแอต """
neu,สนใจ​ yaris
q,ขอรายละเอียดนิสสันมาร์ชคับ
neu,ที่สงสัยยอด Revo ถึงแสนเลยเหรอตอนนี้บนถนนเห็นแต่ฟอร์ด 😊
neu,#โตโยต้าท่าจีนส่งมอบความสุขที่มากกว่า
neu,"ก็เลิกขายไปเลย ถ้าทำให้มันดีไม่ได้ วางแค่ 2.0 , 2.5 เบนซิล พอ หรือถ้าไม่งั้น เอาดีเซล 2.5 ของ มาสด้า ทันเดอร์ กระบะเมื่อ 25 ปี ก่อน มาวางใส่แล้วกัน น่ะ"
neu,เตรียมพบกับ All-New Suzuki Swift นิยามใหม่แห่ง Eco Car พร้อมร่วมสนุกไปกับกิจกรรม Swift Party “Unleash Your Life…WE STANDOUT ในวันที่ 8 กุมภาพันธ์ 2561 ณ GMM Live House ชั้น 8 Central World แล้วเจอกัน!!! สามารถลงทะเบียน เข้าร่วมกิจกรรมได้ที่ www.allnewsuzukiswift.com
pos,ขับแล้วโยน ยวบยาบ Mu-X ยังดูมั่นใจกว่า อีก เบรคนิดนึงก็ โอนเอน ยึกยัก เหมือนมันนุ่มเกินไป
neu,Suzuki ออก Xbee สะเทินน้ำสะเทินบก!! เน้นจุของได้เยอะ!! มาสู้ FJ Cruiser ของโตโยต้า
pos,ตกมากเลยครับ cx5 2016 ขายได้แค่7-8 แสนเองคับ มาสด้า 2 ตัวเก่าก้อ สองแสนเอง ไปซีวิคดีแล้วครับ
pos,เอาแค่ MG3 ตัวท๊อบกะพอ
pos,กระบะก็คือกระบะราคาขนาดนี้ซื้อฟอร์จูนเนอร์ดีกว่าสวยกว่าเยอะ
neu,ขนาดกำลังดีครับ ผมนั่งดูไม่ต่างกับยาริสเลย แต่อึดอัดกว่านิดนึง
neu,คำตอบคือ TOYOTA C-HR ค่ะ💗💗
pos,นิสสัน นาวารา สวยทนทาน มาก มาพร้อมโปรโมชั่นพิเศษน่าสนใจมาก
neu,Hatchback ที่ร้อนแรงสุด..ในงาน Detroit Auto Show ต้องยกให้ Hyundai Veloster N คันจิ๋วแต่เร็วปรี๊ด!!
neu,ขอรายละเอียดนิสสันมาร์ชค่ะ
neu,ตามไปดู Hacker หัวใส จับ Honda Accord รุ่นเก่ามายัดเครื่องยนต์ไฟฟ้าของ Tesla เข้าไป งานนี้ต้องบอกว่าถึงตัวถังพี่จะเก่า แต่หัวใจเรารักษ์โลกสุด ๆ
neu,เปิดตัวกันแล้ว กับ Ford Ranger Raptor ไปติดตามรายละเอียดกันได้ที่นี่เลยครับ Cr : headlightmag.com
neu,มีแต่รถใหม่เหรอค่ะ..อยากได้วีออส..ผ่อนเบาๆสบายๆ พอมีมั้ยคะ
neg,เครื่องอัลติส ไม่น่าจะหวังมากกว่านี้ได้
pos,คิดไม่ผิด..ที่เลือก..รีโว่
neu,"ข้อเสนอพิเศษ All New Suzuki SWIFT กับ โปรแกรม My Way ผ่อนเริ่มต้นเพียง 3,999 บาท ต่อเดือน และแคมเปญพิเศษ Loyalty Program สำหรับลูกค้า SWIFT เพียงนำ SWIFT คันเดิมมาเปลี่ยนเป็น SWIFT ใหม่ รับทันทีส่วนลดอุปกรณ์ตกแต่ง 20,000 บาทค่า ติดตามรายละเอียดเพิ่มเติมได้ที่ www.allnewsuzukiswift.com"
neu,อยากได้โตต้าแคมรี่มีปะ
neg,ฟอร์จูนเนอร์2.4ถ้าไมเนอร์เชนจะปรับแรงม้าเพิ่มใหมครับ เพราะตอนนี้แรงน้อยสุดในตลาด
pos,อันดับ1ได้แก่ Nissan Note
neu,เฮียครับวีออส ตอนติดเครื่องอาการเหมือนจะไม่ติด แต่ติด เกิดจากอะไรคับ
neu,วีออสก็ทรงตัวแบบนี้มาตั้งแต่ปรับโฉมนะ
q,ยาริส 2014 กับ​สวิฟ 2014 แนะนำหน่อยครับ​ คันไหนดี
pos,"Mazda ทำยอดจองในงาน Motor Show 2018 รวม 5,021 คัน อยู่ในอันดับ 3 โดย Mazda 2 คือรุ่นที่ทำยอดจองได้สูงที่สุด : 2,968 คัน (คิดเป็น 59.1 %) ตามด้วย CX-5, Mazda 3 และ CX-3"
neu,"ซูซูกิ มอเตอร์ เปิดตัว ""สวิฟท์"" ใหม่ มาพร้อมเครื่องยนต์ขนาด 1.2 ลิตร ราคาเริ่มต้น 4.9 แสนบาท #suzukiswift"
neu,ภาพแอบถ่ายล่าสุด All NEW Nissan Teana (Altima) ที่จะมีดีไซน์หลายส่วนคล้ายกับ Vmotion 2.0 Concept คาดน่าจะเปิดตัวคันจริงที่งาน New York Autoshow 2018 มีนาคมนี้
neu,Toyota Corona AT190 ท้ายโด่งครับ
neg,ฮอนด้า ซิตี้ 2012 กดได้ ร้อยแปดร้อยเก้า ชิวๆมากครับ พอขึ้นร้อยสิบก็ต้องระวังละ เดี่ยวความเร็วเกิน
neu,Nissan ล้ำสมัยมีApplicationที่สามารถคำนวณการผ่อนรถ ดอกเบี้ย เลือกระยะเวลาได้ด้วยตัวเองสะดวกสบายมากยิ่งขึ้น
neu,อีก 7 วัน เรามาพบกันแน่นอน กับรถ All New Suzuki Swift 2018 รถ E-co car ที่สวย สปอร์ต ทั้งภายนอก และภายใน มาพร้อมระบบความปลอดภัยแบบอัดแน่นที่สุด ที่ ชูชูกิ อยุธยา 035-200-999
neu,💗🤟💗🤟💗🤟ท้าคนมือไวหยุด มิตซูบิชิ ปาเจโร สปอร์ต ใหม่ ให้ทันด้วยระบบ FCM ระบบเตือนการชนด้านหน้าตรง💗🤟🤩💗🤟🤩 พร้อมช่วยชะลอความเร็ว ตอบสนองได้ทันท่วงที💗🤟💗🤟💗🤟
neu,เปิดมุมมองใหม่ด้วยซันรูฟ พร้อมระบบ One-touch ใน Honda Accord Hybrid ในอีกระดับให้กับรถของคุณ สัมผัส ฮอนด้า แอคคอร์ด ไฮบริด แบบ 360 องศา ได้ใน www.honda.co.th/accordhybrid #HondaAccordHybrid #EnjoyHondaThailand
neu,ม้ายังสู้civic1.5turboไม่ได้เลย อืมแรงจริงๆ #เอ๊ะหรือเม้นนี้มาดักเอาฮาเฉยๆ
neg,ผมใช้ subaru xv อยู่ อะไหล่รอนานไม่พอ ศูนย์ที่หาดใหญ่ยังมาปิดตัวลงไปอีก โดยที่ไม่มีการเยียวยาใดๆจากทาง MIT เลยครับ ตอนนี้ได้รับความเดือดร้อนมากเลยตอนนี้ทางใต้
neu,เป็นรถคันแรกในชีวิต จุดเริ่มต้นของความทรงจำช่วงหนึ่งของชีวิต เป็นรถที่ขับง่าย คล่องตัว ประหยัดน้ำมัน โดนเด่นด้วยเบาะ ultra seat พับได้หลายแบบ เครื่องยนต์ vtec 110 แรงม้า #ฮอนด้าที่รัก #EnjoyHondaThailand
neg,วันนี้แม่ให้ขับวีโก้จากปทุมถึงมวกเหล็กเลย ลงรถแล้วขาล้าเลยอ่ะ ทั้งเมื่อยทั้งเกร็ง..
neg,รถวีออสของผม ไม่แน่ใจว่าเป็นอาการแบบเดียวกันไหม คือเวลากดเบรคที่ความเร็วต่ำหรือรถใกล้จะหยุดแล้ว จะมีเสียงดังแก๊ก คล้ายๆเสียงโลหะกระทบกันที่เบรค ช่างที่ร้านเบรคได้ทำการเปลี่ยนกิ๊บล็อคผ้าเบรคและแผ่นซับเสียงใหม่ของแท้เบิกศูนย์ และตัดกระป๋องโค้กมารองตรงกิ๊บล็อคผ้าเบรค ตอนนี้เงียบแล้วครับ
q,นาวาร่า 4D 2012 มีไหมครับ
pos,MG3 เล็กกระทัดรัดประหยัดน้ำมันสุดๆ ไปใกล้ไปไกลก็หายห่วงคะ รักเลยMG3
pos,Honda Civic เป็นเหมือนรถสปอร์ตในราคาที่เอื้อมถึงได้และเป็นรถเล็กน่ารักชอบมากๆจ้า #ฮอนด้าที่รัก #EnjoyHondaThailand
neu,แล้วจะมีรุ่น revo champ เหมือน vigo ไหม
neu,"#ออกรถยนต์ฮอนด้า_CRV_วันนี้ รับข้อเสนอสุดพิเศษ‼️ . 🎁 #ดอกเบี้ยต่ำ เพียง 1.99% พร้อม #ฮอนด้าช่วยผ่อน เดือนละ 3,000 บาทนานถึง 12 เดือน // หรือ // 🎁 #ดอกเบี้ยต่ำ เพียง 1.99% ฟรี!! #ประกันภัยชั้น 1 นานถึง 2 ปี พร้อม #ขยายการรับประกันคุณภาพรถยนต์ใหม่เพิ่ม 2 ปี หรือ 40,000 กม. // หรือ // 🎁 #ดอกเบี้ยต่ำ เพียง 1.99% ฟรี!! #ประกันภัยชั้น 1 นานถึง 2 ปี พร้อมฟรี‼️ #ค่าแรงและค่าอะไหล่ตามตารางบำรุงรักษารถยนต์นาน 3 ปี หรือ 60,000 กม. // หรือ // 🎁 #ฟรี‼️ #ประกันภัยชั้น 1 พร้อมรับ #ส่วนลด 26,000 บาท // หรือ // 🎁 #ฟรี‼️ #ประกันภัยชั้น 1 นานถึง 2 ปี พร้อมรับ #ส่วนลด 15,000 บาท ตั้งแต่ วันนี้ – 30 เม.ย. 61 รายละเอียดเพิ่มเติมที่ #โชว์รูมฮอนด้าบ้านไผ่ #EnjoyHondaThailand #HondaBaanphai"
neg,"เราใช้วีออส รุ่นเดียวปีเดียวกับคันที่โพส เติม300 ไม่จะเป็น91หรืออี20,85 ขึ้นหมด 300 นี่ล่อไปกลางถัง เลยครึ่ฃถึงไปอีกตั้งขีดนึง โกงแน่นอน100% เพราะเราเติม300-400 ตลอด จะสังเกตเวลาเกจ์น้ำมันขึ้น"
